Item_Identifier,Outlet_Identifier,Item_Visibility,Item_MRP,Item_Outlet_Sales
FDC15,OUT010,0.29788371199999997,156.7288,314.26
NCD19,OUT010,0.022059594,56.0614,276.31
FDD08,OUT013,0.03532494,38.9506,721.06
NCN18,OUT045,0.124967595,112.7544,3467.49
FDY56,OUT046,0.062411404000000004,225.9062,5416.95
NCI29,OUT018,0.032754431,140.5154,283.63
NCE06,OUT019,0.160178832,160.2894,323.58
FDC08,OUT017,0.10403514800000001,227.77200000000002,5206.56
FDU52,OUT045,0.06390019,157.263,2503.41
FDN16,OUT013,0.06264811099999999,104.899,1960.78
NCM55,OUT010,0.11168586800000001,184.7924,370.18
FDR49,OUT010,0.23303981699999998,49.5376,95.88
FDC15,OUT049,0.17824575,158.1288,3299.7
FDB53,OUT017,0.140241213,150.2392,2684.51
FDK44,OUT046,0.09784683559999999,173.3738,2085.29
FDA16,OUT035,0.033935576,221.9456,2210.46
FDO19,OUT027,0.016516275,47.4034,2187.15
FDO04,OUT046,0.026537206,57.2614,1049.97
NCL19,OUT035,0.015673267,145.047,2719.79
FDA44,OUT010,0.089083914,54.593,56.59
FDR60,OUT017,0.13115279900000001,78.6328,231.7
FDV37,OUT027,0.083109455,195.8426,5734.54
FDG53,OUT013,0.045818773,138.718,1398.18
DRG01,OUT035,0.044869794000000005,76.467,1531.34
FDB38,OUT019,0.021872120000000002,160.692,319.58
FDI27,OUT049,0.04605781,43.8744,633.84
FDD29,OUT010,0.030815427000000003,252.0698,1014.68
NCR41,OUT045,0.01806055,97.0094,2094.61
FDW44,OUT049,0.035205866,171.3448,2386.23
FDU21,OUT035,0.076705948,34.7558,780.98
FDI14,OUT046,0.089677773,139.8496,1693.8
FDW50,OUT019,0.132327406,168.4158,334.23
FDN39,OUT046,0.065520388,168.3816,1342.25
FDT31,OUT017,0.012518706999999999,190.6872,4916.27
FDJ14,OUT017,0.050353695,78.696,1757.71
NCQ43,OUT027,0.110762642,108.5912,1637.87
FDZ22,OUT027,0.045050674000000006,84.925,1747.72
FDU38,OUT017,0.083016832,193.4504,2876.26
FDS32,OUT045,0.028281253,139.9838,1966.77
DRH13,OUT018,0.023983257999999997,106.32799999999999,958.75
DRF03,OUT010,0.075836522,40.2138,81.23
FDJ20,OUT049,0.100330684,123.4388,1238.39
FDE22,OUT019,0.051778173,157.892,319.58
FDX22,OUT035,0.022970467999999997,211.0928,4418.25
DRM11,OUT013,0.066014596,259.7278,2863.61
FDL58,OUT045,0.07429945,264.9568,1845.6
FDL25,OUT049,0.131128467,93.1804,1561.97
FDD40,OUT049,0.014816356000000001,194.1162,3848.32
FDT08,OUT045,0.049318315,149.005,2097.27
FDO22,OUT017,0.017960491999999998,81.596,639.17
NCM41,OUT018,0.035801238,92.61200000000001,559.27
FDJ21,OUT045,0.038606365,146.5102,2770.39
FDC53,OUT018,0.008871687,99.7384,295.62
DRK35,OUT019,0.125793938,36.2506,37.95
FDQ09,OUT018,0.058369013,115.2834,1267.02
DRB48,OUT046,0.023700081428571433,39.3822,353.54
DRE25,OUT035,0.07326933599999999,92.11200000000001,1118.54
FDL08,OUT013,0.049677650999999996,245.9144,4655.27
NCV42,OUT049,0.031470832000000004,110.2228,1547.32
FDW03,OUT049,0.024579432000000002,105.3306,1045.31
FDL25,OUT017,0.131665479,91.8804,275.64
FDC17,OUT018,0.015523707,212.0928,2735.11
FDK44,OUT045,0.122475364,175.5738,347.55
FDE34,OUT046,0.10789139800000001,182.7634,3817.03
FDP10,OUT035,0.128065918,104.3622,1905.52
FDZ22,OUT045,0.045361705,83.825,665.8
NCK19,OUT013,0.09039035699999999,192.1478,2324.97
FDO44,OUT027,0.087029712,109.2228,3205.16
NCU41,OUT046,0.052054819,189.1846,2101.93
NCF31,OUT045,0.051952572999999995,152.3024,1821.63
FDG14,OUT017,0.050786366,152.2024,3643.26
NCH30,OUT035,0.067141355,114.586,2942.84
FDR36,OUT013,0.121485195,40.2454,587.24
NCJ30,OUT046,0.080640478,167.77900000000002,2886.24
FDR08,OUT045,0.037699254,110.2886,2223.77
FDU04,OUT018,0.0041638086,123.2414,487.37
NCQ50,OUT017,0.034501405,211.7218,5770.49
FDL46,OUT027,0.053795154000000005,117.7466,1414.16
DRK37,OUT046,0.044004675,188.85299999999998,5502.84
FDK48,OUT046,0.0301388692,76.8354,2181.83
FDV58,OUT046,0.12125037400000001,193.9452,1565.96
FDN27,OUT018,0.02963748375,115.1808,1054.63
FDZ52,OUT049,0.10023011400000001,112.9886,1667.83
NCF42,OUT046,0.167383061,175.6712,2812.34
FDQ48,OUT035,0.034404732,98.1726,489.36
FDW49,OUT045,0.082719632,179.3002,2865.6
FDR58,OUT035,0.041913535,90.7462,1665.83
NCE07,OUT017,0.0132043,143.8154,2694.49
FDK14,OUT046,0.041105789,83.4934,1555.97
FDC11,OUT027,0.141106202,87.9172,3836.34
FDL22,OUT045,0.036463975,90.7488,543.29
NCQ41,OUT013,0.01946418,196.3794,1950.79
FDX46,OUT013,0.04841659783333333,57.3562,177.77
FDC35,OUT045,0.12308681199999999,206.9638,1035.32
FDH45,OUT035,0.10564685300000001,42.8796,949.43
FDX33,OUT017,0.11814937699999999,160.5578,1283.66
DRJ35,OUT013,0.046545786,59.9878,484.7
FDC40,OUT013,0.065009745,79.5986,934.78
FDO19,OUT045,0.016630303,48.1034,534.64
FDP13,OUT049,0.134532392,39.448,878.86
FDP24,OUT049,0.083133128,120.1756,1332.93
NCQ42,OUT018,0.039428167,127.9678,3560.7
FDY59,OUT018,0.026907001999999996,93.1462,647.82
FDU14,OUT045,0.034823127,248.675,4993.5
FDB21,OUT035,0.148492521,240.6854,1691.8
FDT32,OUT018,0.06590129900000001,188.7214,1695.79
FDK20,OUT049,0.041622264,124.0072,4042.74
FDX09,OUT027,0.064933297,174.83700000000002,4763.8
FDM01,OUT035,0.0945493,102.6332,1640.53
DRI37,OUT027,0.107076832,58.7904,1288.99
FDL20,OUT045,0.12867498300000002,112.3886,2334.96
FDU13,OUT018,0.18832266399999997,148.5418,2207.13
FDE05,OUT019,0.030689501833333337,145.2102,437.43
FDE58,OUT013,0.052025392000000004,118.4124,2370.25
FDT32,OUT027,0.065316099,189.9214,5087.38
FDZ01,OUT010,0.01516265,101.899,103.2
FDM08,OUT046,0.053584207,224.4088,4697.88
FDS58,OUT013,0.020989132,158.6578,2406.87
FDZ26,OUT046,0.144017405,238.3222,5736.53
FDC46,OUT027,0.11597812199999999,183.4266,7192.64
FDY51,OUT018,0.081465335,220.7798,6611.39
FDL34,OUT017,0.041177505,142.3496,3246.44
DRG39,OUT018,0.042352822000000005,51.6982,1262.36
NCG43,OUT018,0.074541867,94.1462,1758.38
FDT01,OUT045,0.18454121,211.5902,4672.58
NCR38,OUT017,0.114160573,253.1724,3775.09
DRF01,OUT049,0.175352413,147.4102,2478.77
FDF53,OUT035,0.083590755,182.2318,3067.34
FDS45,OUT013,0.029471407999999998,105.4622,3281.73
FDR20,OUT017,0.028282832,46.2744,1086.59
FDY07,OUT010,0.052234102857142854,46.5402,229.7
FDD38,OUT045,0.008208341999999999,102.8674,1528.01
DRF15,OUT018,0.03334929,155.034,1990.74
FDH32,OUT046,0.076060037,95.141,868.87
NCJ42,OUT046,0.014301326000000001,103.0332,1230.4
FDB56,OUT018,0.074931201,187.6556,938.78
FDD03,OUT018,0.080131363,234.03,4194.54
NCL18,OUT013,0.167444431,194.6136,1166.48
FDW22,OUT049,0.03033748,222.9114,5764.5
FDE32,OUT035,0.04874969,37.5506,113.85
FDA34,OUT027,0.014788593999999999,174.408,7443.64
FDJ08,OUT017,0.11129811099999999,191.7846,3057.35
FDG38,OUT013,0.05268526,83.3224,3579.34
FDD29,OUT018,0.018485511,253.1698,1522.02
NCE31,OUT013,0.184689756,35.4216,450.08
FDS19,OUT013,0.064153845,76.9012,607.21
FDU11,OUT013,0.092516598,120.1098,1325.61
FDL02,OUT049,0.10424519800000001,105.3622,1270.35
FDO51,OUT027,0.041779181,43.4112,1107.89
DRK23,OUT018,0.07226985,254.104,3542.06
FDO27,OUT018,0.17980696100000002,95.2752,1534.0
FDB16,OUT049,0.044995630999999994,89.2198,1308.3
FDA44,OUT017,0.053523765,55.393,1471.42
NCB18,OUT018,0.041459372,89.6514,1239.72
NCL53,OUT046,0.036234918,175.3028,3896.26
FDR16,OUT018,0.10544580099999999,214.4218,1496.05
NCQ05,OUT013,0.0173606515,151.6708,3460.83
FDF44,OUT018,0.05997133,132.1968,2870.93
FDU50,OUT017,0.075595405,114.7176,1259.69
FDG20,OUT010,0.21037580600000003,178.2028,177.1
FDD58,OUT035,0.059341019,99.77,798.96
FDT01,OUT017,0.18520944,212.9902,3185.85
FDK15,OUT049,0.098566832,98.3042,1488.06
FDJ08,OUT049,0.11084417,189.2846,5159.28
FDS10,OUT027,0.035015199999999996,182.0318,5954.25
FDJ55,OUT049,0.023567538,226.8404,4500.81
FDU32,OUT010,0.020539695166666667,123.0414,121.84
FDG09,OUT035,0.04792722,185.9556,4318.38
FDE39,OUT045,0.036207786,121.0782,3456.17
FDU56,OUT013,0.044377096,185.8266,1659.84
NCH55,OUT045,0.034742632,127.402,759.01
FDX33,OUT027,0.116915909,159.4578,4974.19
FDR24,OUT045,0.062979148,87.98299999999999,1707.78
FDC33,OUT027,0.068604503,197.3768,7488.92
NCV54,OUT027,0.03294861,116.8124,2488.76
NCQ02,OUT013,0.007450258,186.7556,2816.33
NCU17,OUT049,0.09302771800000001,101.4674,2954.15
NCZ06,OUT019,0.164864915,255.2698,761.01
FDV37,OUT035,0.083498083,199.4426,593.23
DRH25,OUT027,0.014522363,50.2324,1298.31
NCI43,OUT035,0.025963795,46.3376,1150.5
NCQ53,OUT017,0.019012262,237.15900000000002,3072.67
NCT18,OUT035,0.059393919,181.7976,3259.76
FDF14,OUT049,0.027212057999999997,152.734,2756.41
FDM14,OUT046,0.013263968000000001,106.9254,2930.19
FDX57,OUT010,0.079113947,99.2068,97.21
NCV05,OUT046,0.03020851,153.1656,1544.66
FDX39,OUT013,0.049634817000000005,212.5586,3165.88
FDA23,OUT046,0.047187038,100.6016,1619.23
NCV06,OUT046,0.066681333,194.4478,387.5
NCE31,OUT045,0.185218446,36.3216,415.46
DRI39,OUT010,0.162462044,55.893,226.37
FDH21,OUT049,0.031273559,160.0604,1267.68
FDR26,OUT046,0.042836778,175.8028,1593.93
FDA14,OUT019,0.11412741800000001,147.17600000000002,585.9
FDG21,OUT018,0.14689586599999999,149.605,3745.12
NCQ38,OUT018,0.013420878999999998,104.82799999999999,1810.98
FDN20,OUT046,0.026181892999999998,167.0474,2358.26
NCN29,OUT017,0.012184998999999998,50.3034,145.81
FDI28,OUT018,0.026428924,78.2302,554.61
FDA03,OUT027,0.045243612999999995,146.8102,3499.44
FDZ28,OUT046,0.0482541662,127.3678,1780.35
FDO52,OUT027,0.076790922,172.1106,2566.66
FDU10,OUT017,0.045950475,38.2848,1230.4
FDP13,OUT027,0.133673087,41.548,918.8
FDV02,OUT027,0.060252433,170.7106,3079.99
FDS28,OUT049,0.08252970400000001,56.9588,744.36
FDW49,OUT046,0.082552214,179.8002,716.4
FDP33,OUT046,0.08927225300000001,254.7672,5113.34
FDJ03,OUT045,0.072541731,48.5692,886.85
FDQ51,OUT013,0.017536671,45.5718,1039.98
DRK23,OUT049,0.072088552,253.704,4554.07
FDU11,OUT045,0.092781435,119.7098,1807.65
NCK06,OUT035,0.008644894,122.6756,2665.86
FDY09,OUT017,0.025342692000000003,174.3054,1751.05
NCY18,OUT035,0.031145742999999997,173.6054,2626.58
FDA10,OUT049,0.13603864766666668,120.9072,1470.09
FDO34,OUT017,0.030108283,165.9816,4362.32
FDE38,OUT027,0.044391149000000005,164.3842,4476.17
FDF40,OUT017,0.022639471,248.4092,2241.08
FDY02,OUT017,0.0929765,264.791,4733.84
FDS03,OUT019,0.139419417,66.0826,258.33
FDB59,OUT046,0.015278898999999999,199.0084,3174.53
NCQ42,OUT049,0.039329257,127.6678,2924.86
FDO15,OUT049,0.008579863,72.3038,960.75
DRN47,OUT010,0.028164527,178.166,539.3
FDA03,OUT035,0.04296080283333333,144.2102,2041.34
FDA01,OUT035,0.054367970999999994,58.5904,996.04
FDB38,OUT046,0.027346699999999998,158.99200000000002,1757.71
FDT59,OUT017,0.016001434,230.6668,1842.93
FDG08,OUT035,0.165328057,170.6764,3435.53
FDV56,OUT027,0.013529883999999999,106.2596,1402.17
FDY26,OUT046,0.030510526,211.4244,7833.8
DRE13,OUT035,0.027699862999999998,87.9198,1221.08
FDE51,OUT046,0.09646733,42.8086,669.13
FDL40,OUT045,0.011636708,94.541,1061.95
FDD50,OUT046,0.141642219,168.1132,2874.92
FDC04,OUT027,0.044767800999999996,241.8854,4592.02
FDN15,OUT010,0.028009382000000003,141.718,419.45
FDC46,OUT013,0.1164455,182.8266,5163.94
FDV56,OUT013,0.013584408000000001,107.7596,323.58
FDK43,OUT018,0.026950104,128.40200000000002,1265.02
NCR29,OUT045,0.054751689000000006,54.793,622.52
FDY03,OUT046,0.076121831,111.7202,1125.2
FDU44,OUT049,0.058516562,164.1552,5198.57
FDZ04,OUT013,0.037923509,61.651,379.51
FDU16,OUT049,0.058365705999999996,82.1908,2432.83
FDV07,OUT045,0.031346387,110.7228,1657.84
NCL19,OUT013,0.015663185,143.947,3006.09
FDW01,OUT027,0.06375030200000001,153.4682,2287.02
FDC10,OUT027,0.07252476,120.3098,1687.14
DRC12,OUT017,0.038040837,189.1188,3237.12
DRK39,OUT013,0.049823902,82.225,2746.42
FDG24,OUT027,0.014560297,81.425,1331.6
FDO04,OUT027,0.026408697999999998,53.2614,607.88
DRB25,OUT035,0.069446588,106.3938,857.55
FDK26,OUT035,0.03217132,184.824,4287.75
FDM52,OUT045,0.026046137999999996,147.2076,1773.69
FDY07,OUT045,0.12184843599999999,46.8402,597.22
NCO06,OUT018,0.10847050400000001,33.4558,441.43
FDO10,OUT045,0.010637448625,55.8588,1431.47
FDK34,OUT013,0.038494623,240.2564,2860.28
FDS33,OUT027,0.122830885,86.9514,3364.95
FDO45,OUT045,0.038029746,88.6856,1757.71
FDF08,OUT046,0.065207559,89.8856,966.74
FDH58,OUT045,0.037014587,115.1834,1958.12
FDS03,OUT010,0.133281968,63.2826,129.17
DRF03,OUT035,0.045299563,38.8138,365.52
FDE02,OUT013,0.121149472,93.7778,1783.68
NCZ06,OUT013,0.09408330300000001,252.2698,2790.37
FDW49,OUT049,0.08032114955555555,179.3002,2328.3
FDR23,OUT017,0.08614932475,174.737,2822.99
NCJ29,OUT027,0.035022502999999996,85.1224,2045.34
FDY35,OUT045,0.016060186,47.2402,505.34
FDZ01,OUT027,0.009014978,102.699,3095.97
FDX19,OUT046,0.096733815,233.1958,5141.31
FDG44,OUT018,0.102607233,54.0298,808.95
FDQ23,OUT035,0.024521191,100.6332,2665.86
FDY22,OUT017,0.16062411599999998,143.8128,2588.63
NCN41,OUT013,0.052165855,125.073,1108.56
FDA47,OUT045,0.09730701983333333,162.421,1304.97
NCD19,OUT045,0.008082153,55.4614,331.57
FDO36,OUT027,0.07753654,180.86599999999999,3235.79
FDH20,OUT013,0.024928351,95.141,3089.31
FDN12,OUT027,0.08071118,113.1544,3355.63
NCJ30,OUT018,0.080968973,171.37900000000002,2037.35
FDB09,OUT049,0.057485327999999995,126.2046,1867.57
FDA09,OUT045,0.149669322,180.266,898.83
FDL24,OUT027,0.024776026,172.3422,7759.9
FDP03,OUT035,0.061165512000000005,125.6388,2848.29
FDR58,OUT027,0.041718456,94.5462,2868.93
FDO13,OUT013,0.06100886,166.0526,3617.96
DRD49,OUT035,0.167799329,239.4564,5243.84
NCF42,OUT035,0.167351411,176.0712,2109.25
DRK35,OUT035,0.071832909,36.1506,721.06
FDR58,OUT013,0.041886576,92.1462,1203.1
FDQ15,OUT027,0.150341867,83.1276,1868.23
NCP50,OUT013,0.020542737,80.5618,322.25
FDV45,OUT046,0.045047439,186.4556,3942.87
DRP35,OUT049,0.091008572,129.6336,3195.84
FDN23,OUT035,0.07549348,143.5444,3338.32
FDS44,OUT049,0.156286566,238.9538,4086.01
NCI54,OUT018,0.033735909,110.9912,1856.25
FDH40,OUT027,0.078547351,79.3276,1380.87
FDF46,OUT035,0.093653464,113.3834,1267.02
FDA21,OUT018,0.036107198,184.4924,5182.59
FDI41,OUT019,0.109003832,145.2418,147.14
FDE35,OUT010,0.073480266,58.8904,58.59
DRJ24,OUT013,0.113234914,186.3924,5367.68
NCK17,OUT027,0.037711338,41.548,1358.23
FDA15,OUT045,0.016054884,250.2092,5976.22
FDD36,OUT027,0.021170542,117.6124,2251.74
DRD60,OUT019,0.065188619,181.1634,181.76
FDA46,OUT013,0.11753756300000001,195.4136,5443.58
NCO54,OUT045,0.01430324,57.2614,1547.32
FDL48,OUT010,0.137697119,47.1034,145.81
NCM19,OUT027,0.047008497,112.0202,5063.41
FDS31,OUT049,0.03156867528571429,178.9318,3067.34
FDV12,OUT035,0.060863167,97.6384,2857.61
FDQ31,OUT035,0.05091926066666667,87.1856,1406.17
FDK55,OUT019,0.045105407,89.4172,178.43
DRG15,OUT049,0.07685520700000001,59.3536,1470.09
NCR17,OUT018,0.024482643999999998,116.2492,2896.23
FDV01,OUT027,0.07806135114285716,154.6314,6515.52
FDT21,OUT018,0.020474913,248.4092,996.04
FDT10,OUT046,0.062044506,57.4562,948.1
FDL56,OUT019,0.22022560800000002,85.6198,87.22
FDS49,OUT017,0.079794329,80.1644,1178.47
FDT32,OUT019,0.114916546,188.4214,565.26
NCX42,OUT013,0.00597362,164.5526,2137.88
FDX26,OUT010,0.146973462,184.1292,547.29
FDN02,OUT013,0.07376631,208.5638,2691.83
FDJ40,OUT027,0.049349120999999996,108.6912,3057.35
FDU13,OUT019,0.328390948,146.0418,588.57
DRE27,OUT046,0.13267058,96.4726,978.73
FDS27,OUT035,0.012455787,197.511,2356.93
FDU44,OUT027,0.058142797,162.1552,3086.65
DRM59,OUT019,0.006289291,153.2998,461.4
FDT08,OUT049,0.04929502,150.505,2696.49
FDL46,OUT017,0.054362695,117.9466,1649.85
NCV30,OUT010,0.11035679699999999,62.051,126.5
FDP51,OUT046,0.08527498800000001,119.6124,2014.71
FDA51,OUT013,0.164542555,112.2518,1707.78
FDM46,OUT045,0.160292264,94.712,932.12
FDK02,OUT017,0.112859454,118.344,2157.19
FDJ57,OUT035,0.021569566000000002,184.8582,4643.96
FDJ45,OUT027,0.073055148,33.7216,1281.0
NCB31,OUT017,0.11934562900000001,261.991,2366.92
FDJ03,OUT013,0.072334667,49.1692,886.85
FDT50,OUT013,0.10814891300000001,95.6752,958.75
NCY41,OUT049,0.07585337,36.8532,1150.5
FDJ60,OUT045,0.062655235,163.3184,2641.89
FDZ35,OUT046,0.022278477,102.499,1547.98
FDS21,OUT018,0.020961192,62.0194,619.19
FDM52,OUT046,0.025993422999999998,147.4076,2808.34
FDQ08,OUT027,0.018838681,62.9536,2266.38
FDQ56,OUT035,0.105577348,85.6908,1929.49
FDS47,OUT049,0.129086113,89.4856,1054.63
DRM48,OUT045,0.11312562699999999,38.6848,1155.83
FDW46,OUT017,0.070699313,65.7484,1174.47
FDW27,OUT018,0.151467821,154.1314,3412.89
NCQ05,OUT010,0.03616416,150.1708,300.94
FDU40,OUT010,0.062606583,192.2478,387.5
DRE12,OUT027,0.07043780000000001,112.88600000000001,2942.84
FDX35,OUT013,0.079844043,226.3036,4098.66
FDD51,OUT049,0.120139206,45.0744,452.74
FDY27,OUT018,0.032028115,178.3344,3211.82
NCN06,OUT046,0.12049726599999999,162.2868,2620.59
FDR57,OUT035,0.023492524,155.5288,1414.16
FDL32,OUT049,0.12265733599999999,110.1544,1565.96
FDW46,OUT018,0.070588037,65.9484,1043.97
NCO17,OUT027,0.073024401,121.844,3115.94
FDR19,OUT013,0.159587755,145.3102,729.05
FDJ33,OUT017,0.088821765,125.17299999999999,2956.15
FDB15,OUT046,0.13681074199999999,263.0568,527.31
FDA52,OUT045,0.128682722,178.437,1058.62
FDZ08,OUT027,0.109459733,84.1592,1320.95
FDR27,OUT017,0.096644015,131.9942,3047.37
NCK42,OUT046,0.013120028,217.6192,1725.75
FDZ12,OUT019,0.09746243283333333,144.847,143.15
FDM60,OUT018,0.048339408,41.5138,446.75
NCI31,OUT018,0.08165845,35.019,585.9
FDX39,OUT049,0.04975339,210.3586,6331.76
NCV05,OUT017,0.030379382000000003,153.4656,1853.59
FDX16,OUT046,0.065810045,149.105,2247.07
DRK12,OUT010,0.036689528625,32.89,33.29
NCA05,OUT017,0.025272781,146.6734,445.42
DRG51,OUT010,0.019314961000000002,164.6526,657.81
NCR30,OUT018,0.07128216799999999,74.4696,223.71
NCE31,OUT046,0.18484357899999998,33.1216,727.05
FDM56,OUT019,0.122896411,111.1912,218.38
FDP24,OUT013,0.082935004,119.5756,2665.86
DRM37,OUT010,0.16135017599999998,196.6768,591.23
FDN56,OUT013,0.106968096,142.6786,2311.66
DRE60,OUT049,0.159582185,224.77200000000002,7017.53
FDW49,OUT019,0.14453827,180.6002,895.5
FDM20,OUT046,0.038685802000000005,243.8144,4655.27
FDK15,OUT019,0.17230990300000001,98.2042,198.41
FDK48,OUT049,0.037690731,73.3354,451.41
FDO49,OUT019,0.05787008,49.7008,50.6
FDC09,OUT018,0.026409147,102.1332,615.2
NCZ41,OUT013,0.064367627,126.1704,876.19
FDP19,OUT046,0.173516063,128.1652,2454.14
FDQ24,OUT019,0.12898088,250.4724,251.67
DRL11,OUT045,0.048115543,159.0946,4102.66
FDO36,OUT035,0.07789910900000001,177.766,2696.49
FDN52,OUT027,0.13093275,86.9198,1569.96
FDF21,OUT010,0.09846497900000001,188.653,189.75
FDU40,OUT013,0.037372847,192.7478,3099.96
FDS51,OUT049,0.032230526,61.4194,743.03
FDE45,OUT046,0.040357315,177.8002,1611.9
FDX50,OUT035,0.07461309,108.7228,1215.75
NCN14,OUT019,0.160936178,184.2608,367.52
FDQ21,OUT018,0.019502354,120.8756,3150.57
FDV57,OUT027,0.06557744900000001,181.766,7370.41
FDB44,OUT013,0.016944719,209.2586,2954.82
FDG52,OUT013,0.065576228,47.7402,643.16
FDL38,OUT019,0.02579577,88.4172,89.22
NCS54,OUT049,0.010008699,176.737,4940.24
DRL37,OUT035,0.053362085999999996,41.577,735.71
FDA43,OUT013,0.064621927,196.6794,1170.48
FDZ39,OUT017,0.018126724,101.79899999999999,1135.19
FDG45,OUT018,0.12121725583333336,211.8902,3823.02
FDH10,OUT013,0.049263979000000006,195.0478,1549.98
FDO10,OUT010,0.021343732,58.3588,114.52
FDS35,OUT027,0.110681931,63.2826,1033.32
FDI41,OUT027,0.061955439,145.1418,4561.4
FDN21,OUT027,0.076483451,163.1236,2416.85
NCO18,OUT045,0.024701262,176.8686,2133.22
FDB34,OUT018,0.02671821,85.2198,1482.74
FDD05,OUT013,0.016597651,121.5098,2892.24
FDX59,OUT027,0.0514111,33.0558,984.72
FDZ23,OUT010,0.112985849,185.424,745.7
FDX27,OUT046,0.11411709,92.7436,1323.61
FDV07,OUT017,0.0250439602,110.4228,1547.32
FDR14,OUT017,0.175033524,55.5298,647.16
FDO01,OUT045,0.020760673,128.7994,1798.99
FDO13,OUT017,0.061405050999999995,166.3526,1973.43
FDU25,OUT035,0.026676216000000003,57.0246,1737.74
NCK54,OUT027,0.029380407,114.715,1864.24
FDZ56,OUT013,0.025715562,168.1474,1516.03
NCL55,OUT017,0.06502643400000001,253.704,5060.08
FDD59,OUT045,0.066315023,78.296,2157.19
FDJ55,OUT017,0.023664054,226.0404,5400.97
FDA45,OUT027,0.154627247,177.637,5469.55
DRF23,OUT010,0.20529482699999999,172.8396,174.44
FDT49,OUT017,0.152261999,105.728,1278.34
NCO17,OUT035,0.07083570185714286,120.64399999999999,1917.5
FDH22,OUT035,0.136275173,128.1678,1017.34
FDT34,OUT049,0.174621343,104.2964,1998.73
FDB39,OUT045,0.038597077,57.9272,615.2
FDQ22,OUT045,0.029799965,39.1822,314.26
NCN43,OUT010,0.011314423,122.973,123.17
FDG57,OUT049,0.072410764,48.2034,1020.67
FDR20,OUT035,0.028118435,46.7744,1222.41
FDU22,OUT019,0.163350221,120.2124,474.05
NCC43,OUT017,0.09330771300000001,250.9066,1506.04
FDP01,OUT010,0.10599465400000001,150.5682,762.34
FDF52,OUT018,0.067055339,184.2292,1277.0
FDZ33,OUT035,0.10737674300000001,147.6076,3547.38
FDP48,OUT027,0.043810028,181.395,6042.14
FDW56,OUT010,0.118672537,192.2162,384.83
FDC26,OUT018,0.126897925,110.6886,1223.07
FDF34,OUT018,0.014076503,200.0084,2182.49
FDJ33,OUT035,0.088305478,123.473,1478.08
FDD04,OUT045,0.090153756,143.2154,1418.15
NCJ31,OUT013,0.182501773,239.2196,5061.41
FDO57,OUT046,0.108710162,161.7578,2888.24
FDM36,OUT027,0.058446424000000004,172.1422,5518.15
NCY05,OUT046,0.054990009000000006,35.2874,741.04
FDS44,OUT027,0.15528831,241.7538,9133.44
FDZ39,OUT035,0.018021361,101.199,1857.58
NCM31,OUT017,0.0816559,143.3154,2836.31
DRK11,OUT013,0.010755465,150.8392,2982.78
FDO34,OUT010,0.050111641,165.9816,167.78
NCL30,OUT035,0.048931174,127.3336,1150.5
FDK28,OUT017,0.065960909,259.2646,9275.93
DRJ39,OUT035,0.036319195,219.3482,5038.11
NCP06,OUT027,0.039055756000000004,152.3366,2115.91
FDE33,OUT027,0.049395242,80.3644,1885.55
FDZ44,OUT049,0.038789271,115.6808,703.08
FDV46,OUT018,0.012659235,140.718,2656.54
NCO06,OUT035,0.10801000599999999,33.3558,713.07
DRG03,OUT013,0.061934990999999995,154.4998,1691.8
FDU37,OUT013,0.10442123699999999,80.196,2157.19
FDI57,OUT013,0.05398068599999999,196.8768,2562.0
FDM45,OUT013,0.088121336,119.7756,2059.99
FDC26,OUT035,0.126359196,109.2886,1334.26
FDU14,OUT027,0.034584356000000004,248.375,10236.67
FDB26,OUT046,0.031267496,51.464,692.43
FDC29,OUT018,0.024304264,114.0176,1488.73
FDY58,OUT017,0.040144377,228.9694,6622.71
FDR59,OUT035,0.063851475,260.4594,3139.91
FDS03,OUT027,0.079243005,65.8826,1614.56
FDR43,OUT013,0.161355122,38.319,585.9
FDZ25,OUT027,0.02748331,169.37900000000002,5602.71
NCN26,OUT045,0.028738057999999997,117.1808,703.08
FDO38,OUT018,0.073135768,77.2986,1012.68
FDP28,OUT017,0.081096613,261.2936,3131.92
FDG31,OUT010,0.063430788,65.4826,258.33
FDI45,OUT013,0.037549969,176.1054,4027.42
NCS54,OUT010,0.016726506000000002,176.037,352.87
